"","KO","Level1","Level2","Level3","Level4"
"4568","K22308"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22308  E3.2.1.205; isomaltose glucohydrolase"
"4569","K22309"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22309  olsG; ornithine lipid N-methyltransferase"
"4570","K22311"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00571 Lipoarabinomannan (LAM) biosynthesis","    K22311  ptfP1; phosphatidylinositol dimannoside acyltransferase"
"4571","K22312"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22312  ST2A, SOT15; hydroxyjasmonate sulfotransferase"
"4572","K22314"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22314  GGP; glucosinolate gamma-glutamyl hydrolase"
"4573","K22315"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22315  SHB17; sedoheptulose-bisphosphatase"
"4574","K22316"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K22316  rhnA-cobC; ribonuclease H / adenosylcobalamin/alpha-ribazole phosphatase"
"4575","K22328"," 09100 Metabolism","  09105 Amino acid metabolism","   00360 Phenylalanine metabolism","    K22328  PAAS; phenylacetaldehyde synthase"
"4576","K22329"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K22329  TDC-1; tyrosine decarboxylase"
"4577","K22330"," 09100 Metabolism","  09105 Amino acid metabolism","   00350 Tyrosine metabolism","    K22330  tyrDC; tyrosine decarboxylase"
"4578","K22337"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00500 Starch and sucrose metabolism","    K22337  TSL1, TPS3; trehalose 6-phosphate synthase complex regulatory subunit"
"4579","K22339"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22339  hylB; formate dehydrogenase (NAD+, ferredoxin) subunit B"
"4580","K22340"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22340  hylC; formate dehydrogenase (NAD+, ferredoxin) subunit C"
"4581","K22341"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22341  fdhF2; formate dehydrogenase (NAD+, ferredoxin) subunit"
"4582","K22347"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22347  nox; 4,4'-dithiodibutanoate disulfide reductase"
"4583","K22366"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99985 Amino acid metabolism","    K22366  SELENOT; thioredoxin reductase-like selenoprotein T"
"4584","K22377"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K22377  LTN1; E3 ubiquitin-protein ligase listerin"
"4585","K22384"," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   03060 Protein export","    K22384  GET1, WRB; tail-anchored protein insertion receptor"
"4586","K22386"," 09120 Genetic Information Processing","  09123 Folding, sorting and degradation","   03060 Protein export","    K22386  GET2; GET complex subunit GET2"
"4587","K22387"," 09100 Metabolism","  09103 Lipid metabolism","   00565 Ether lipid metabolism","    K22387  GDPD1_3, GDE4_7; lysophospholipase D"
"4588","K22389"," 09100 Metabolism","  09103 Lipid metabolism","   00564 Glycerophospholipid metabolism","    K22389  LCAT3; phospholipase A1"
"4589","K22399"," 09140 Cellular Processes","  09143 Cell growth and death","   04110 Cell cycle","    K22399  TRIP13; pachytene checkpoint protein 2"
"4590","K22403"," 09190 Not Included in Pathway or Brite","  09192 Unclassified: genetic information processing","   99973 Transcription","    K22403  ZMIZ; zinc finger MIZ domain-containing protein"
"4591","K22408"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22408  dac; N,N'-diacetylchitobiose non-reducing end deacetylase"
"4592","K22409"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22409  sle1; N-acetylmuramoyl-L-alanine amidase"
"4593","K22416"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03019 Messenger RNA biogenesis","    K22416  IREB2; iron-responsive element-binding protein 2"
"4594","K22431"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22431  carD; caffeyl-CoA reductase-Etf complex subunit CarD"
"4595","K22432"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22432  carE; caffeyl-CoA reductase-Etf complex subunit CarE"
"4596","K22444"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22444  cntB; carnitine monooxygenase subunit"
"4597","K22446"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K22446  K22446; tRNA (cytosine49-C5)-methyltransferase"
"4598","K22457"," 09100 Metabolism","  09105 Amino acid metabolism","   00250 Alanine, aspartate and glutamate metabolism","    K22457  E2.6.1.14; asparagine---oxo-acid transaminase"
"4599","K22465"," 09100 Metabolism","  09108 Metabolism of cofactors and vitamins","   00860 Porphyrin metabolism","    K22465  bzaA_B; 5-hydroxybenzimidazole synthase"
"4600","K22469"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03009 Ribosome biogenesis","    K22469  fau-1, aubA; probable ribonuclease FAU-1"
"4601","K22470"," 09100 Metabolism","  09102 Energy metabolism","   00920 Sulfur metabolism","    K22470  SQOR; eukaryotic sulfide quinone oxidoreductase"
"4602","K22474"," 09100 Metabolism","  09101 Carbohydrate metabolism","   00010 Glycolysis / Gluconeogenesis","    K22474  adhB; alcohol dehydrogenase (quinone), cytochrome c subunit"
"4603","K22482"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22482  hdrC1; heterodisulfide reductase subunit C1"
"4604","K22483"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22483  HMO1; transcriptional regulator HMO1"
"4605","K22484"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03000 Transcription factors","    K22484  CBF1; transcriptional regulator CBF1"
"4606","K22485"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03032 DNA replication proteins","    K22485  TBF1; protein TBF1"
"4607","K22494"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   00537 Glycosylphosphatidylinositol (GPI)-anchored proteins","    K22494  K22494; CFEM-containing surface protein"
"4608","K22503"," 09120 Genetic Information Processing","  09122 Translation","   00970 Aminoacyl-tRNA biosynthesis","    K22503  DARS1; aspartyl-tRNA synthetase"
"4609","K22504"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K22504  invG; type III secretion system outer membrane ring protein"
"4610","K22505"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K22505  prgK; type III secretion system inner membrane ring protein"
"4611","K22506"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K22506  spaL; type III secretion system ATPase"
"4612","K22507"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K22507  spaP; type III secretion system export apparatus protein"
"4613","K22508"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K22508  spaQ; type III secretion system export apparatus protein"
"4614","K22509"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K22509  spaR; type III secretion system export apparatus protein"
"4615","K22510"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02044 Secretion system","    K22510  spaS; type III secretion system export apparatus switch protein"
"4616","K22516"," 09100 Metabolism","  09102 Energy metabolism","   00680 Methane metabolism","    K22516  fdhA; formate dehydrogenase (coenzyme F420) alpha subunit"
"4617","K22519"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03110 Chaperones and folding catalysts","    K22519  PTAC5; protein disulfide-isomerase"
"4618","K22523"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22523  SULT6B1; sulfotransferase 6B1"
"4619","K22524"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04990 Domain-containing proteins not elsewhere classified","    K22524  WBP2; WW domain-binding protein 2"
"4620","K22538"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03016 Transfer RNA biogenesis","    K22538  RPUSD4; mitochondrial RNA pseudouridine synthase RPUSD4"
"4621","K22544"," 09120 Genetic Information Processing","  09125 Information processing in viruses","   03250 Viral life cycle - HIV-1","    K22544  SAMHD1; deoxynucleoside triphosphate triphosphohydrolase SAMHD1"
"4622","K22545"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22545  mtf2; fatty-acid O-methyltransferase"
"4623","K22547"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22547  HAC1; arsenate reductase"
"4624","K22582"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K22582  PREPL; prolyl endopeptidase-like"
"4625","K22596"," 09100 Metabolism","  09106 Metabolism of other amino acids","   00480 Glutathione metabolism","    K22596  GGCT; gamma-glutamylcyclotransferase, plant"
"4626","K22601"," 09100 Metabolism","  09104 Nucleotide metabolism","   00230 Purine metabolism","    K22601  hpxY; oxamate carbamoyltransferase"
"4627","K22605"," 09100 Metabolism","  09103 Lipid metabolism","   00121 Secondary bile acid biosynthesis","    K22605  baiA; 3alpha-hydroxycholanate dehydrogenase (NADP+)"
"4628","K22606"," 09100 Metabolism","  09103 Lipid metabolism","   00121 Secondary bile acid biosynthesis","    K22606  E1.1.1.391; 3beta-hydroxycholanate 3-dehydrogenase (NAD+)"
"4629","K22611"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03041 Spliceosome","    K22611  SART3, TIP110; squamous cell carcinoma antigen recognized by T-cells 3"
"4630","K22614"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   04054 Pattern recognition receptors","    K22614  NLRC3, NOD3; NLR family CARD domain-containing protein 3"
"4631","K22618"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99983 Lipid metabolism","    K22618  olsE; ornithine lipid hydroxylase"
"4632","K22651"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04121 Ubiquitin system","    K22651  RNF4; E3 ubiquitin-protein ligase RNF4"
"4633","K22683"," 09180 Brite Hierarchies","  09181 Protein families: metabolism","   01002 Peptidases and inhibitors","    K22683  APF2; aspartyl protease family protein"
"4634","K22696"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   03012 Translation factors","    K22696  EEF2KMT; protein-lysine N-methyltransferase EEF2KMT"
"4635","K22697"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K22697  SAMD8; sphingomyelin synthase-related protein 1"
"4636","K22698"," 09180 Brite Hierarchies","  09182 Protein families: genetic information processing","   04131 Membrane trafficking","    K22698  SEY1; protein SEY1"
"4637","K22709"," 09100 Metabolism","  09107 Glycan biosynthesis and metabolism","   00552 Teichoic acid biosynthesis","    K22709  tarQ; poly(ribitol-phosphate) beta-glucosyltransferase"
"4638","K22732"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99988 Secondary metabolism","    K22732  HELE; helvolic acid biosynthesis 3-ketosteroid Delta1-dehydrogenase"
"4639","K22733"," 09180 Brite Hierarchies","  09183 Protein families: signaling and cellular processes","   02000 Transporters","    K22733  NIPA, SLC57A2S; magnesium transporter"
"4640","K22740"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99988 Secondary metabolism","    K22740  PSOD; pseurotin biosynthesis cytochrome P450 monooxygenase"
"4641","K22741"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99980 Enzymes with EC numbers","    K22741  PSOC; pseurotin biosynthesis methyltransferase"
"4642","K22743"," 09190 Not Included in Pathway or Brite","  09191 Unclassified: metabolism","   99988 Secondary metabolism","    K22743  PSOF; pseurotin biosynthesis epoxidase/methyltransferase"
